ingresos_mensuales,edad,deudas_totales,numero_tarjetas,historial_crediticio,tasa_de_interes,mora_actual,moroso
1786,31,916,-2,Malo,13.711608051284337,0,1
2389,41,5721,-1,Bueno,13.716428938278192,1,1
-1,30,2346,-3,Malo,9.28265717575819,0,0
1147,21,2555,0,Malo,22.74686583904534,0,1
510,39,4718,-1,Bueno,8.245597985383887,0,1
515,43,3702,-4,Bueno,9.531084295216488,1,0
728,46,5716,0,Bueno,14.435756806828785,1,0
1142,39,3218,0,Bueno,14.390919149584956,1,0
1565,24,3128,-1,Bueno,1.1179626925123993,1,1
1170,18,1261,-3,Malo,23.95031532119696,0,0
2431,46,4497,-2,Bueno,13.917155119386154,1,0
1187,33,5020,-4,Bueno,18.61116096685502,1,1
803,38,3926,1,Bueno,6.466414509556983,1,0
340,46,2937,-1,Bueno,16.308438799254102,1,1
854,41,2472,0,Malo,20.2114646578388,1,1
2072,44,1886,-1,Regular,23.002701479912304,0,0
-131,40,2960,-4,Malo,31.21502629819493,0,1
1378,47,6094,-1,Bueno,11.963183473469712,1,1
582,8,6217,1,Bueno,7.795522755851865,0,0
488,35,2107,-5,Bueno,13.930498577726073,1,1
1364,52,730,-3,Regular,13.243026300365447,1,1
1903,54,5354,0,Bueno,15.177859779257627,1,0
906,52,2892,-2,Bueno,19.06889429881752,1,1
1251,62,5290,-3,Bueno,7.340861919850135,1,1
1767,28,4855,-4,Bueno,9.47238637444556,1,1
2208,57,6588,0,Bueno,11.260551325400455,0,1
986,10,2940,-5,Malo,12.824933596532718,1,0
1249,12,4931,-3,Malo,26.68884273468628,0,1
637,32,1631,2,Bueno,1.2903832794301948,0,0
1714,27,1049,3,Regular,13.323843044589937,0,0
2929,49,7020,-2,Bueno,20.509182645533336,0,0
1197,37,1566,-1,Malo,29.840107540376984,0,1
1203,29,6185,-1,Bueno,9.004217969010488,1,0
1106,24,4828,-4,Bueno,8.875588111644273,1,0
-91,32,3280,-2,Malo,25.2740309069162,1,1
771,43,6632,-3,Bueno,17.10015806877211,1,1
1106,55,3775,3,Regular,19.246202200132807,0,0
1219,29,3351,0,Malo,16.486261794770577,0,1
-36,51,5321,0,Bueno,10.984792147540816,0,1
610,28,4359,-1,Bueno,19.556473483982902,1,1
-672,8,3247,-2,Bueno,20.28449484278242,1,1
1129,42,3687,-1,Bueno,11.782183917516065,0,1
1068,22,4115,2,Bueno,17.258178645269748,1,0
992,30,473,-3,Bueno,25.64144872908463,1,0
798,17,1616,-2,Malo,15.066123841741067,0,1
2034,42,4679,0,Regular,11.52239648933133,1,0
1567,34,1934,-2,Malo,22.447754685763805,0,1
1426,10,5339,0,Bueno,28.345464087907587,1,1
88,33,871,0,Malo,23.218730327560557,1,0
-322,42,5997,-3,Bueno,15.603442157301423,0,0
1241,28,2153,-5,Malo,21.383586307284784,0,0
2583,0,83,1,Regular,18.95817427390771,1,1
1154,47,3927,0,Bueno,18.63225338067391,0,0
716,36,6862,1,Bueno,11.63857024164868,0,0
969,16,4567,-5,Malo,16.603107549474426,1,1
577,22,5536,1,Bueno,6.005645522147059,0,0
1277,11,2436,-1,Bueno,1.8029855686535718,0,0
2221,19,3228,-2,Bueno,12.23253219431989,0,0
1111,42,6874,-1,Bueno,4.907672490874229,1,1
712,39,4509,-4,Bueno,19.07891332485013,1,0
715,33,4322,0,Bueno,11.685057939923668,1,0
-195,20,2880,-5,Bueno,-1.0563935689124415,1,1
2250,20,3564,-2,Bueno,11.449705763230362,1,1
730,12,2697,-3,Malo,26.422643318705255,0,0
2535,23,2765,-1,Regular,21.79908819046583,0,1
536,28,1932,-4,Malo,23.66151706660024,1,1
477,51,3310,-1,Bueno,-9.258154567578083,0,0
1126,54,2137,2,Regular,17.058608565916984,0,1
2520,46,4611,-1,Bueno,20.186197359753884,0,0
1262,19,3662,0,Bueno,36.19448945011276,0,0
-487,32,5056,-3,Bueno,-0.5269966411417002,0,1
1920,24,7752,-3,Bueno,6.1071040218653625,0,0
2235,32,3482,-3,Malo,20.89225981574289,1,1
924,14,3537,-2,Bueno,14.041829529942598,1,0
390,1,2965,1,Bueno,28.149355689885112,1,1
1516,7,320,-3,Regular,10.318946393727312,1,1
2153,41,5703,0,Bueno,13.24629975782602,1,1
375,3,325,-4,Malo,17.788215693542448,1,0
2111,37,4755,0,Bueno,23.870773047937707,0,1
2513,28,8726,-2,Bueno,13.461676668729837,0,1
1260,31,4166,-1,Malo,12.158186723948166,1,1
1520,47,4676,0,Regular,13.391830292764508,0,0
1463,16,1897,1,Regular,12.242374246597048,0,1
2838,52,3995,2,Regular,15.971983215751544,0,1
214,41,1379,-2,Malo,25.860541165827044,0,1
212,54,5102,2,Bueno,10.526739535553348,1,1
1224,36,-252,0,Malo,20.599046505946102,1,0
603,14,7312,0,Bueno,10.667170410567788,1,0
894,31,2421,-1,Malo,29.21713233671595,0,0
1624,55,4297,-2,Bueno,17.234802574457927,1,0
1646,55,3379,0,Bueno,-1.8974531678977478,1,1
2026,20,2922,1,Bueno,9.914854313815152,0,0
-807,21,2790,-5,Malo,34.833235219894696,0,1
227,36,3955,-2,Bueno,12.81493609357351,1,0
1799,29,2082,-1,Regular,13.27145558562433,0,1
858,36,2463,-2,Malo,14.860405529631723,0,0
1097,7,1475,-1,Malo,21.420896616286413,0,1
1100,43,4824,0,Bueno,14.83166110162542,0,1
1696,48,3977,1,Bueno,3.9829233510447226,0,1
2379,31,4395,0,Bueno,12.10891241826225,0,0
530,35,1719,1,Malo,15.720387089420559,1,0
741,51,3424,-2,Bueno,6.706635316048951,0,1
317,56,3353,-2,Bueno,3.2273547604594865,0,0
1113,5,6755,0,Bueno,9.657728276895753,1,0
911,48,6644,-1,Bueno,21.00137701448079,0,0
1808,31,6555,-1,Bueno,12.610416852904981,0,0
1367,27,4161,1,Bueno,13.923279429733155,0,0
-77,20,5354,2,Bueno,16.902044352721724,1,1
1502,34,1186,-1,Malo,24.551749404318247,0,1
1239,62,4349,-3,Bueno,22.37249993703744,0,0
456,21,5212,1,Bueno,7.763499265158995,0,1
134,22,1301,-3,Malo,30.497816118221827,0,0
2371,18,3677,-1,Bueno,12.166113959446491,0,1
603,23,2996,0,Bueno,15.495375410339378,1,1
-26,38,532,-2,Malo,20.452480682249956,1,1
1639,40,3430,-2,Regular,8.7507753379662,1,1
1104,36,2693,0,Bueno,-4.846416992732349,0,1
220,23,4793,-1,Malo,26.02645397839819,1,0
1125,37,4975,0,Bueno,13.943816967425416,0,0
20,22,3608,-6,Bueno,2.8437229714315047,0,0
527,40,3121,-2,Bueno,23.597858480338715,1,1
1844,35,3146,-1,Bueno,16.075449731539333,1,0
1674,39,3995,-1,Bueno,14.547697258611594,1,0
520,24,2419,-3,Bueno,13.013827370872772,0,0
1322,42,1376,2,Bueno,15.258135434122185,1,1
2095,46,1578,2,Regular,17.58592714616674,1,1
823,38,3468,-5,Malo,20.268882453939263,1,0
1568,40,6394,-1,Bueno,7.343328900267851,1,1
710,10,4914,-2,Malo,19.54687058547364,1,1
1364,40,4002,-1,Bueno,12.057935884332224,1,1
1694,23,2437,-1,Malo,29.10496077104611,0,1
689,41,1536,-1,Malo,26.208588642925516,1,0
682,51,2768,0,Bueno,21.197351397091897,1,0
605,10,5655,-2,Bueno,5.355232748868301,1,1
1530,33,4658,-1,Bueno,15.61956135761676,1,1
662,41,4566,-1,Bueno,10.59502573824,1,0
1805,36,5949,-3,Bueno,13.639376543482584,1,1
1887,29,6724,0,Bueno,17.421714244038057,1,1
1579,12,3648,-1,Bueno,8.562890259994568,1,0
424,35,5953,-1,Bueno,16.771645059258187,0,1
1040,31,4689,-3,Bueno,1.9009797387537741,0,0
1354,31,4400,-1,Bueno,23.377095843146236,1,0
1520,17,1976,-1,Bueno,10.20551583755557,1,0
821,16,3619,-1,Bueno,33.99083779558271,0,0
533,39,5726,-2,Bueno,2.8799199245529365,1,1
674,27,4211,1,Bueno,16.1458645309594,0,0
102,48,1515,-1,Malo,33.9273378449122,0,1
1160,36,2375,0,Bueno,17.59164001105628,0,0
717,-6,7604,-2,Bueno,9.545155918499253,1,0
2517,48,2698,0,Regular,15.62821253029947,0,0
1039,21,5021,-3,Bueno,8.310625355727744,1,0
92,54,1494,-2,Bueno,14.514538304206035,0,0
1559,47,2098,1,Regular,25.60508353900897,0,0
1125,35,-23,-2,Malo,23.480697357435474,1,1
1127,35,4945,1,Bueno,16.93080229474217,0,0
551,32,1767,-2,Bueno,19.01080673817477,0,1
1069,27,5230,1,Bueno,5.017382113800468,1,1
395,28,2339,-3,Malo,13.384748208510587,0,1
1982,24,7055,-4,Bueno,8.102830911901455,0,1
1120,27,4421,-2,Malo,24.847318740580334,1,1
1449,27,2151,-2,Malo,22.163879472129427,1,1
2007,25,6151,-1,Bueno,16.20711205799378,0,1
143,58,3456,1,Bueno,14.329728875924289,1,0
1976,34,1858,0,Regular,17.361723061840863,1,1
1781,36,1910,1,Bueno,33.952769268154896,0,0
779,21,3349,0,Bueno,21.23793669267165,1,1
714,30,5636,1,Bueno,16.56474945654562,1,0
1079,32,604,-2,Malo,16.272436749668906,1,0
793,25,6251,-1,Bueno,10.624464199787258,1,0
506,43,3070,-2,Bueno,9.177394742994643,0,0
2315,20,2081,1,Regular,19.036032497272103,1,1
668,29,6703,-2,Bueno,18.08886955414293,1,0
800,40,2852,-1,Malo,22.541410293037778,1,0
1311,42,3312,-1,Malo,20.12031516087726,0,1
-1060,-5,1712,-2,Bueno,5.305049499839157,1,0
960,44,2398,-6,Bueno,10.17134726636877,1,1
1440,27,4731,-4,Bueno,21.537036218464916,1,0
270,15,2218,-3,Malo,21.231268637731688,0,0
165,26,3499,2,Bueno,13.452008512711561,1,1
1810,38,2087,-2,Malo,21.778461981682725,1,1
1619,10,1726,-1,Bueno,38.23235764520295,0,0
407,38,4643,1,Bueno,6.695158425425172,1,0
1701,31,3230,-2,Malo,23.104787493918984,0,0
236,34,2867,-4,Bueno,11.447209862828549,1,1
2289,11,1145,1,Regular,17.453530241799115,0,0
910,40,1916,0,Malo,21.3172896806339,1,0
1332,23,4718,1,Bueno,17.191936024926658,1,1
1358,42,4872,-2,Bueno,21.05921361837753,0,0
1633,41,4877,-1,Bueno,13.830204742048277,0,1
860,39,3947,-1,Bueno,-4.546115534681179,0,0
-1258,-3,1285,-2,Bueno,7.071986188353543,1,1
786,28,3119,0,Bueno,26.8836024790172,1,0
673,4,1781,-2,Bueno,18.698556544432517,0,0
1840,49,4473,0,Bueno,18.011439998879457,0,1
525,33,2687,-3,Malo,11.846552341240361,1,1
1368,49,2891,-1,Bueno,16.391570381898433,1,1
440,18,5376,-3,Bueno,2.055114177834093,0,0
2555,17,-920,3,Regular,12.828443596688643,0,0
856,4,3728,-7,Bueno,2.0411365453115247,1,1
600,24,3856,-1,Malo,28.397840360377074,1,1
779,21,6944,0,Bueno,20.37533312582405,0,0
-107,16,3886,-7,Bueno,7.02127099380795,1,1
1742,35,4211,0,Bueno,12.150077170894521,0,1
1028,32,363,-1,Malo,28.700336954320683,0,0
3401,29,7107,-1,Bueno,24.36313110602412,0,0
734,36,5412,0,Bueno,23.453932783432908,0,0
1400,6,7381,0,Bueno,11.566244967330947,1,0
184,57,3076,-3,Malo,16.25714883929122,0,0
1029,22,5336,1,Bueno,21.561397558778157,1,0
30,38,4616,-4,Bueno,4.724408024349105,1,1
1817,16,1822,3,Regular,6.746312238916293,1,1
1121,33,6465,-2,Bueno,4.806282394586188,1,0
731,12,5852,1,Bueno,10.856320920390147,0,1
3091,73,4394,-2,Bueno,17.033980570703235,1,1
17,59,3655,-3,Malo,14.283201753969308,1,1
593,24,1430,-2,Malo,25.079257634002126,0,1
1711,26,400,-2,Malo,21.250439139285813,0,0
750,19,3068,2,Bueno,23.908788999623976,1,1
1490,13,4269,-2,Bueno,21.328745652863716,1,1
1428,42,2415,-1,Bueno,29.23624556099076,0,1
1590,22,3612,-1,Bueno,10.057137021867678,1,1
1228,28,3611,1,Bueno,22.831610047823506,0,1
1539,49,5444,-1,Bueno,17.25503526028206,0,1
197,27,1719,-3,Malo,17.87519742065293,1,0
164,38,1369,-3,Bueno,14.25255363738595,0,1
1990,11,4219,-2,Bueno,7.3889445075871585,0,0
-574,28,3806,0,Bueno,22.143769397275946,0,1
513,37,5592,0,Bueno,18.631937504118568,1,1
2829,29,1921,0,Regular,2.3837386228510695,0,0
59,39,1812,-2,Malo,24.6677073816447,0,0
1936,29,4339,-2,Bueno,20.32341439781002,0,0
1184,34,4538,-1,Bueno,1.883507137957157,1,0
1189,36,5396,0,Bueno,13.647837112293406,1,1
171,43,2239,-2,Malo,15.368610807312791,1,0
-710,4,5705,1,Bueno,9.14063765756042,0,1
809,34,2655,0,Bueno,25.48851787679675,1,1
390,32,3227,-4,Malo,20.33838801906106,1,0
327,37,3930,-2,Malo,24.255686177406886,1,0
2360,31,4403,3,Regular,19.121790519691352,1,0
1456,12,5300,-1,Bueno,8.229941069431725,0,0
1766,41,4982,-1,Bueno,14.407498226482094,0,1
1213,30,2298,2,Regular,10.77108667782893,1,0
2048,33,1290,1,Regular,6.023343214847304,1,1
1339,29,2777,0,Bueno,14.31709192718086,0,1
-29,10,2826,-2,Malo,29.368140651149616,1,1
1481,40,4563,-4,Bueno,30.054366664001726,1,0
2066,37,3189,-2,Bueno,22.424672355680425,1,1
1921,16,979,1,Regular,16.89502939190873,1,1
983,38,4110,-1,Bueno,11.869931224084771,0,1
627,37,3808,-4,Malo,29.667107056740335,1,1
1166,3,5584,-4,Malo,31.43539718308766,0,1
1969,40,1338,2,Regular,15.914417710066736,1,0
640,48,839,-2,Bueno,27.83750328219062,1,0
2154,8,2556,-4,Bueno,3.3126503927044775,0,0
1018,52,2402,-2,Malo,21.807224014173276,1,0
275,24,2005,-3,Malo,11.598190345316187,1,1
525,31,1676,1,Malo,16.72392690683793,0,0
974,10,7102,-1,Bueno,3.7643689452543327,1,0
868,12,1461,-3,Malo,28.572013847824998,1,0
1200,31,5737,-2,Bueno,16.751984218557347,1,0
886,1,3345,-7,Bueno,1.1403107049624976,1,0
1295,12,44,1,Regular,6.914734480586809,1,1
1423,20,4245,-4,Bueno,-0.5164634038756701,0,0
-173,27,3840,-2,Bueno,6.481152028372599,0,1
2242,22,4029,-2,Bueno,5.803695139000032,1,0
638,38,4835,-1,Bueno,14.95715648232974,0,0
1630,39,623,2,Regular,12.049830365884148,1,1
589,30,3385,1,Bueno,14.182276404107876,0,1
237,39,-581,-1,Malo,24.744516587660264,1,0
1418,16,1013,1,Regular,16.981524182384643,0,1
936,61,2490,1,Regular,15.892773816920108,0,0
158,44,4571,-2,Bueno,15.251908723969683,0,0
1314,12,247,-3,Malo,17.196574628623242,0,0
1085,36,3713,-1,Malo,23.39379657185981,0,1
-441,20,1025,-3,Malo,31.720639389381795,1,1
1248,38,4761,-1,Bueno,15.982566683499115,0,0
1577,29,2497,-2,Bueno,26.872095961983078,0,1
1478,42,25,-2,Malo,27.397524540664577,1,1
1383,34,7900,0,Bueno,13.248177787801854,0,1
-1527,-1,2113,-3,Bueno,6.817092396463332,1,0
603,70,4459,1,Regular,16.540142690428336,0,0
943,10,5910,2,Bueno,9.767987404401165,1,0
1589,31,4640,2,Bueno,24.539514636051358,0,0
701,13,3359,-5,Malo,21.289673745549,1,0
751,33,5049,-3,Malo,22.91019137519224,0,0
2,27,828,-2,Malo,19.178353581434965,0,1
1269,23,5004,-3,Bueno,9.06956971128968,0,0
1267,14,1053,3,Regular,15.260366625930477,0,1
1478,33,3891,-2,Malo,24.089782840210546,1,0
385,17,7056,-2,Bueno,10.289792535596469,0,0
1233,61,3407,1,Regular,14.21877484897248,0,1
1709,46,4445,-2,Bueno,17.642059096231712,1,0
2641,24,4084,0,Bueno,9.704919928439404,0,0
1283,29,-406,0,Malo,24.32837402791401,1,1
248,26,5083,-1,Bueno,3.987640906924355,0,0
434,32,2959,-3,Malo,18.057841350843127,0,1
380,40,1195,-2,Bueno,18.133629492515695,1,0
1609,34,2714,-1,Malo,19.319865228775647,1,0
3007,61,7114,-1,Bueno,19.122812116873682,1,0
870,12,5532,1,Bueno,7.554932250549095,0,0
42,25,4370,-1,Bueno,4.732508063484829,1,1
3584,82,3878,-2,Bueno,13.395024824081087,1,1
1485,30,3584,-4,Bueno,8.133527049855005,1,0
1358,42,1207,-1,Malo,21.297238022893772,0,0
329,25,2769,-1,Bueno,12.192486321792702,0,1
856,7,684,-4,Malo,28.017518513883573,0,1
1810,38,5505,0,Bueno,11.081684657421363,1,0
1748,41,2569,-1,Regular,24.74663724162617,0,0
735,17,928,1,Malo,28.71586662999477,0,1
2703,28,-426,1,Regular,9.970876921038059,0,1
2291,17,2488,-3,Bueno,14.913139983524934,0,0
1567,54,4672,-1,Bueno,14.408324685369177,1,0
1046,17,1077,-5,Malo,19.62102681265688,1,0
50,45,3552,-1,Bueno,10.01961631238156,0,0
687,35,1329,-1,Malo,30.76639195426838,1,0
161,46,5742,-3,Bueno,5.972212561448596,1,0
1357,22,5553,0,Bueno,10.830709352851748,0,1
3133,50,7627,-1,Bueno,19.125759447647194,0,0
847,40,3583,-2,Bueno,11.779541779727035,1,0
1300,19,4195,-3,Bueno,25.97137115530347,0,1
3073,41,5543,-1,Bueno,20.67982152367989,0,1
1956,52,1344,-1,Regular,17.502041516624413,1,1
980,28,259,1,Malo,17.785687573793574,0,1
1570,22,6239,-2,Bueno,21.988818743535063,1,0
343,35,2587,1,Malo,17.982193790813614,1,0
2284,37,4455,-1,Bueno,21.655773397403472,1,1
2483,39,5523,-2,Bueno,26.765614574376755,0,0
2284,39,7183,-2,Bueno,9.196357443766528,0,1
1470,30,2894,-4,Bueno,4.203595621513283,0,1
2239,48,1050,0,Regular,14.427259465959054,0,1
-121,13,2320,-2,Bueno,20.41533974700127,1,1
972,12,1509,-3,Malo,8.932045409722111,1,0
1403,34,1966,-2,Bueno,25.134660537622988,0,1
1013,13,2663,-2,Bueno,27.850676941924483,1,1
2155,14,2192,-3,Malo,31.733097276324735,1,1
1798,16,3217,1,Regular,11.582238253650576,0,0
864,34,4004,-4,Bueno,8.064637170905417,0,0
2501,38,4454,-1,Bueno,14.815223125364593,0,0
1533,53,5632,1,Bueno,9.239497189839172,0,1
-3,18,2943,-1,Bueno,11.467521267628562,0,1
2258,31,7625,-3,Bueno,5.304744091310974,1,0
668,40,6383,-2,Bueno,2.976366691690922,0,1
1049,46,3994,-2,Bueno,25.403891257284144,1,0
623,20,2239,-5,Malo,31.60029842701052,0,0
1211,39,6017,2,Bueno,10.342010046805504,1,1
212,46,6198,0,Bueno,8.451919566016102,0,0
1265,22,3327,-4,Bueno,12.206105778021328,1,0
1738,7,1572,2,Regular,0.5459391081322496,1,1
-291,30,4341,0,Bueno,10.383975410116982,1,0
1694,22,2863,1,Bueno,30.9307424496385,0,1
-609,46,4210,-1,Bueno,21.135711962550623,1,0
638,20,2668,-5,Malo,30.058293311771976,1,0
1995,37,4624,-3,Bueno,14.933599556437573,1,0
2247,28,473,1,Regular,19.839664986458914,0,1
-192,43,2450,0,Malo,27.928548003372306,0,0
759,35,2156,0,Malo,11.649288309605009,0,1
1866,33,2163,-1,Regular,9.787767134645529,1,0
323,22,1167,-6,Malo,14.287225057222933,0,1
-160,53,1490,-3,Bueno,14.7654432004054,1,0
581,16,4460,0,Bueno,29.982012919150733,1,0
376,31,2440,-2,Malo,32.07404413147339,0,0
-28,25,3960,0,Bueno,11.273433735196713,0,0
380,36,4934,-2,Bueno,12.602222803317716,1,1
1271,38,4050,2,Bueno,23.909935061461326,1,1
1336,40,5737,-2,Bueno,13.634778293557373,0,0
821,25,4513,-1,Bueno,-0.8231407810016202,1,1
2220,35,1723,0,Bueno,34.914108505758804,0,1
1256,35,2135,0,Malo,23.862776643890086,0,1
2625,53,5631,-1,Bueno,20.88983214910508,1,1
412,32,308,0,Malo,19.90763476517743,0,1
-250,12,3350,-2,Malo,26.48097252199084,0,1
431,26,4128,-3,Bueno,18.68784181508638,0,1
888,32,4186,-6,Bueno,10.657747411841513,1,0
1317,41,4699,2,Bueno,20.526609099706317,1,0
1057,29,5204,0,Bueno,22.585689605542626,0,0
962,18,6803,-1,Bueno,8.459235539512264,1,1
1010,37,3374,0,Regular,11.712454339687122,0,0
656,30,3558,-1,Bueno,13.696473580798505,0,1
975,48,5027,-1,Bueno,14.986073288645171,1,1
-805,18,2616,-1,Bueno,16.024284862797046,0,0
-377,24,551,-3,Bueno,17.868517303798804,1,1
492,21,4920,1,Bueno,18.030361195699097,1,1
1096,45,1846,-1,Bueno,14.914586326913028,0,0
1215,22,1512,2,Regular,10.657350419059997,1,1
2873,55,2508,0,Regular,13.322875929920158,1,1
2929,28,6765,-1,Bueno,18.013635667768458,0,1
1197,33,2590,-3,Malo,17.486022966548614,0,1
644,39,6059,-2,Bueno,13.381780466508612,0,1
2041,35,1228,-1,Regular,17.786046791454513,0,1
1988,11,5459,0,Bueno,20.518881015467684,0,0
2210,54,5503,0,Bueno,16.446742134082353,0,1
494,31,3742,-2,Malo,4.624957873515148,0,0
847,39,1319,3,Regular,9.523651860452011,1,1
159,44,2170,-3,Malo,14.74713770863019,1,0
725,18,5072,-2,Bueno,12.436224766181567,1,0
257,1,6674,-2,Bueno,3.0536459793213258,0,1
1591,47,4667,0,Bueno,14.578808554362855,1,0
1932,45,4825,0,Bueno,25.465159300530914,1,0
97,3,1555,-1,Malo,17.829884727858115,0,0
1884,20,2836,-1,Bueno,10.646209400355424,0,1
2205,54,5592,0,Bueno,18.06797638285062,1,0
576,12,2602,1,Bueno,26.652818446965256,0,1
1435,43,4891,1,Bueno,20.922536310191592,1,1
1628,46,5427,2,Bueno,2.5423743863226704,0,0
1448,13,2945,2,Bueno,28.513388011800323,1,0
276,37,4288,-3,Malo,19.734445609261435,0,0
677,53,2309,-2,Bueno,16.03233125526834,1,1
172,19,6802,-2,Bueno,10.18993454654738,1,0
885,43,6131,-2,Bueno,6.73057777507721,1,0
1634,24,3948,-5,Bueno,16.818200062185287,0,1
338,38,5202,-1,Bueno,11.037471724451006,1,1
1034,-1,2392,0,Bueno,32.36459448677157,1,1
815,28,6023,0,Bueno,6.3110585718836605,0,0
985,30,5845,0,Bueno,11.216170922532823,0,0
1400,47,6544,-1,Bueno,10.937544471227792,1,1
1743,14,6152,-3,Bueno,21.556162434984223,1,1
1742,36,1880,0,Bueno,15.281817961006322,1,1
-1061,3,3432,-2,Bueno,20.00013750039792,1,0
1019,44,5703,0,Bueno,15.733330756396892,1,0
554,7,3500,-1,Bueno,25.096495260402314,1,0
233,14,4903,0,Bueno,16.30840196062957,1,0
142,30,1604,-3,Malo,26.734960726895395,0,1
-298,-4,2319,-2,Bueno,12.749317662040248,1,1
2805,65,4928,-3,Bueno,12.533617975095268,1,0
2616,25,-1995,3,Regular,19.35489490265934,1,1
504,11,5309,-1,Bueno,25.27097512276206,0,0
1873,17,-197,-4,Malo,24.7989602768949,0,0
784,36,4038,-3,Bueno,10.257182964207296,1,0
652,21,4350,1,Bueno,9.363959068928398,1,1
2283,32,2515,-1,Regular,10.680984635514115,0,0
1303,26,6187,-1,Bueno,13.607923845802597,1,1
174,46,4056,-2,Bueno,13.519492937664934,1,1
780,31,275,-2,Bueno,18.19860526150367,1,0
659,40,7470,0,Bueno,12.032392204082788,1,1
709,48,2958,-3,Malo,25.762911891152537,1,0
1409,48,3210,-1,Bueno,17.597110983926825,1,0
1301,39,3023,-1,Malo,24.82667727651974,0,0
604,44,3840,-2,Bueno,12.383407530890526,0,1
2376,26,-12,1,Regular,10.537910947542727,0,1
459,31,2696,-1,Bueno,20.17006435930025,1,1
1767,46,1112,-1,Malo,20.244503481105745,1,0
818,45,3013,-4,Malo,30.935166945524408,1,0
1450,50,3288,-2,Bueno,13.40453771562561,0,1
961,64,4274,-1,Bueno,14.48337946018432,1,0
1848,30,4727,-1,Bueno,22.739366514332048,1,0
622,48,3492,-1,Bueno,15.844337536065503,1,0
1690,24,7216,-1,Bueno,17.85969928376557,1,0
1420,50,4275,1,Bueno,15.079421079422689,0,0
2758,49,4084,0,Bueno,17.25517517727868,0,1
1220,46,4389,0,Bueno,15.428963490928862,0,1
585,31,6786,1,Bueno,8.953101154910874,0,0
1736,37,2468,-2,Malo,17.305361760102336,1,0
2273,23,2174,-2,Malo,19.289482900929045,0,1
780,48,2632,-1,Malo,21.082248545535116,0,1
2128,12,204,0,Regular,13.338199609341427,0,0
1445,46,4854,0,Bueno,-0.058690149388093804,1,0
1278,49,2496,-1,Bueno,6.347552447820623,1,1
2034,20,5310,-2,Bueno,16.91431095627691,0,1
1244,34,1511,0,Malo,20.76225504577817,0,1
369,31,437,-3,Malo,16.347611648452098,0,0
1872,45,3709,-1,Regular,18.934939207431555,1,1
894,19,3601,-4,Malo,28.00105674807603,0,1
379,37,5995,-1,Bueno,16.079654588443564,0,1
284,24,2386,-3,Malo,24.20317809487598,0,1
572,27,4447,-3,Malo,13.379121960001864,0,1
1971,20,1080,1,Regular,22.109064261573184,1,0
828,27,2713,0,Bueno,23.14720021918395,0,0
936,49,7050,1,Bueno,0.4070535747307904,0,1
1865,37,2773,-1,Bueno,12.591089375363914,0,0
123,25,2227,-3,Malo,24.946392850548065,1,0
565,17,3679,-4,Malo,24.531250467067977,0,1
1021,26,2311,2,Regular,10.583401048878535,1,1
2246,53,3768,-5,Malo,13.225523908286789,1,0
1070,15,6224,-1,Bueno,19.713867395884392,1,1
2480,42,6298,-4,Bueno,14.022887757366487,1,1
2342,32,2564,-1,Bueno,17.07630893551724,1,0
1430,48,3266,1,Bueno,0.020319268331002505,0,1
1937,23,447,0,Regular,5.794837537914092,1,0
524,64,4676,-1,Bueno,17.59057335966515,1,1
726,38,5150,-4,Malo,24.98000229972253,1,1
765,29,5484,-1,Bueno,24.205825925709185,1,1
1718,36,1723,-3,Malo,16.38365819210084,1,0
1991,57,3271,1,Bueno,1.6118818584845513,0,1
484,34,5423,-1,Bueno,7.8056465425248724,1,0
1834,31,4221,-1,Malo,27.144586702111816,1,1
1651,39,1572,2,Regular,18.59226056933998,0,0
471,49,5537,0,Bueno,3.9942475394707797,0,0
2002,38,2607,1,Bueno,32.394949816345886,0,0
2380,23,4796,0,Bueno,21.214952218963155,0,0
205,42,-161,-3,Malo,19.595058002146956,1,0
478,5,3256,0,Bueno,12.278772175002038,0,1
860,39,3927,-1,Bueno,19.14221764704184,1,1
2356,44,5023,-1,Bueno,10.875932741829905,0,0
1044,51,4008,-1,Bueno,16.466258989118053,1,1
355,27,1614,-2,Malo,21.43316213216093,0,1
734,44,6366,0,Bueno,19.775860511702188,1,1
265,17,6588,0,Bueno,8.368954635466554,0,0
1386,25,3097,-4,Malo,37.304682692852595,1,0
1050,27,5163,0,Bueno,17.03699459303582,0,0
550,38,1257,-1,Malo,13.128355926742906,0,0
575,22,2681,-4,Malo,19.447371825952757,1,1
-219,22,7184,-3,Bueno,6.341725910459993,0,0
3048,59,3129,1,Regular,14.580832741147704,0,0
1598,56,4029,-3,Bueno,21.122420149931877,0,0
202,26,2303,-3,Malo,17.535289729969662,1,0
1197,41,1645,0,Malo,21.38508289790826,0,1
195,28,3458,0,Bueno,37.51036842563292,0,1
169,17,762,-3,Malo,33.712419611650645,0,1
916,15,4017,0,Bueno,30.936002102682657,0,0
1422,26,4658,1,Bueno,4.086647100701638,0,0
213,20,1683,-3,Malo,11.84684725008242,1,0
1670,42,563,-1,Regular,17.87065637139522,0,1
2420,41,4065,-1,Regular,13.903464220148017,1,0
